2025-04-03 03:45:00,23160.35
2025-04-03 03:45:00,23159.6
2025-04-03 03:45:01,23165.1
2025-04-03 03:45:01,23166.4
2025-04-03 03:45:02,23169.65
2025-04-03 03:45:02,23163.6
2025-04-03 03:45:03,23172.15
2025-04-03 03:45:04,23172.25
2025-04-03 03:45:04,23169.95
2025-04-03 03:45:05,23171.05
2025-04-03 03:45:05,23185.75
2025-04-03 03:45:06,23180.6
2025-04-03 03:45:06,23180.1
2025-04-03 03:45:07,23174.3
2025-04-03 03:45:07,23169.7
2025-04-03 03:45:08,23173.45
2025-04-03 03:45:08,23177.45
2025-04-03 03:45:09,23176.25
2025-04-03 03:45:10,23178.2
2025-04-03 03:45:10,23176.85
2025-04-03 03:45:11,23178.85
2025-04-03 03:45:11,23182.85
2025-04-03 03:45:12,23190.9
2025-04-03 03:45:12,23198.75
2025-04-03 03:45:13,23198.05
2025-04-03 03:45:13,23196.9
2025-04-03 03:45:14,23193.9
2025-04-03 03:45:14,23196.4
2025-04-03 03:45:15,23197.7
2025-04-03 03:45:15,23201.55
2025-04-03 03:45:16,23200.85
2025-04-03 03:45:16,23197.35
2025-04-03 03:45:17,23198.25
2025-04-03 03:45:17,23198.3
2025-04-03 03:45:18,23197.1
2025-04-03 03:45:18,23194.35
2025-04-03 03:45:19,23196.2
2025-04-03 03:45:20,23203.0
2025-04-03 03:45:20,23202.85
2025-04-03 03:45:21,23201.7
2025-04-03 03:45:21,23200.7
2025-04-03 03:45:22,23203.55
2025-04-03 03:45:22,23204.95
2025-04-03 03:45:23,23205.75
2025-04-03 03:45:23,23205.15
2025-04-03 03:45:24,23207.6
2025-04-03 03:45:24,23206.8
2025-04-03 03:45:25,23203.95
2025-04-03 03:45:26,23206.9
2025-04-03 03:45:26,23206.6
2025-04-03 03:45:27,23205.8
2025-04-03 03:45:27,23204.65
2025-04-03 03:45:28,23206.0
2025-04-03 03:45:28,23207.75
2025-04-03 03:45:29,23207.9
2025-04-03 03:45:29,23208.35
2025-04-03 03:45:30,23202.75
2025-04-03 03:45:30,23207.0
2025-04-03 03:45:31,23204.85
2025-04-03 03:45:31,23205.15
2025-04-03 03:45:32,23206.95
2025-04-03 03:45:32,23207.1
2025-04-03 03:45:33,23206.5
2025-04-03 03:45:34,23207.8
2025-04-03 03:45:34,23205.55
2025-04-03 03:45:35,23208.95
2025-04-03 03:45:35,23207.45
2025-04-03 03:45:36,23209.6
2025-04-03 03:45:36,23203.15
2025-04-03 03:45:37,23207.3
2025-04-03 03:45:37,23204.8
2025-04-03 03:45:38,23206.7
2025-04-03 03:45:38,23202.35
2025-04-03 03:45:39,23205.9
2025-04-03 03:45:39,23203.15
2025-04-03 03:45:40,23202.4
2025-04-03 03:45:40,23203.55
2025-04-03 03:45:41,23205.3
2025-04-03 03:45:41,23204.0
2025-04-03 03:45:42,23205.8
2025-04-03 03:45:42,23205.2
2025-04-03 03:45:43,23205.2
2025-04-03 03:45:43,23204.85
2025-04-03 03:45:43,23203.75
2025-04-03 03:45:44,23204.5
2025-04-03 03:45:44,23203.35
2025-04-03 03:45:45,23203.05
2025-04-03 03:45:45,23202.55
2025-04-03 03:45:46,23201.5
2025-04-03 03:45:46,23199.5
2025-04-03 03:45:47,23200.75
2025-04-03 03:45:47,23199.9
2025-04-03 03:45:48,23200.3
2025-04-03 03:45:48,23199.85
2025-04-03 03:45:49,23199.2
2025-04-03 03:45:49,23199.65
2025-04-03 03:45:50,23198.35
2025-04-03 03:45:51,23187.35
2025-04-03 03:45:51,23185.05
2025-04-03 03:45:52,23185.25
2025-04-03 03:45:52,23187.95
2025-04-03 03:45:53,23186.95
2025-04-03 03:45:53,23186.3
2025-04-03 03:45:54,23185.2
2025-04-03 03:45:54,23186.75
2025-04-03 03:45:55,23190.4
2025-04-03 03:45:55,23192.0
2025-04-03 03:45:56,23192.5
2025-04-03 03:45:57,23189.85
2025-04-03 03:45:57,23189.95
2025-04-03 03:45:58,23192.55
2025-04-03 03:45:58,23192.05
2025-04-03 03:45:59,23192.9
2025-04-03 03:45:59,23192.2
2025-04-03 03:46:00,23193.7
2025-04-03 03:46:00,23190.35
2025-04-03 03:46:01,23189.5
2025-04-03 03:46:01,23188.75
2025-04-03 03:46:02,23187.95
2025-04-03 03:46:02,23190.3
2025-04-03 03:46:03,23189.35
2025-04-03 03:46:03,23189.9
2025-04-03 03:46:04,23189.8
2025-04-03 03:46:04,23188.35
2025-04-03 03:46:05,23187.45
2025-04-03 03:46:05,23188.75
2025-04-03 03:46:06,23191.2
2025-04-03 03:46:06,23190.8
2025-04-03 03:46:07,23190.7
2025-04-03 03:46:08,23190.6
2025-04-03 03:46:08,23191.7
2025-04-03 03:46:09,23190.05
2025-04-03 03:46:09,23193.0
2025-04-03 03:46:10,23191.5
2025-04-03 03:46:10,23190.1
2025-04-03 03:46:11,23191.9
2025-04-03 03:46:11,23189.65
2025-04-03 03:46:12,23188.15
2025-04-03 03:46:12,23191.25
2025-04-03 03:46:13,23189.25
2025-04-03 03:46:14,23192.4
2025-04-03 03:46:14,23191.8
2025-04-03 03:46:15,23193.0
2025-04-03 03:46:15,23193.2
2025-04-03 03:46:16,23192.7
2025-04-03 03:46:17,23193.95
2025-04-03 03:46:17,23195.45
2025-04-03 03:46:18,23193.25
2025-04-03 03:46:18,23196.4
2025-04-03 03:46:19,23195.6
2025-04-03 03:46:19,23198.1
2025-04-03 03:46:20,23197.15
2025-04-03 03:46:20,23195.9
2025-04-03 03:46:21,23198.0
2025-04-03 03:46:22,23196.35
2025-04-03 03:46:22,23198.6
2025-04-03 03:46:23,23200.8
2025-04-03 03:46:24,23203.05
2025-04-03 03:46:24,23203.15
2025-04-03 03:46:25,23201.65
2025-04-03 03:46:25,23206.45
2025-04-03 03:46:26,23203.55
2025-04-03 03:46:26,23204.7
2025-04-03 03:46:27,23203.6
2025-04-03 03:46:27,23204.35
2025-04-03 03:46:28,23203.8
2025-04-03 03:46:28,23201.95
2025-04-03 03:46:29,23202.15
2025-04-03 03:46:30,23200.05
2025-04-03 03:46:30,23197.75
2025-04-03 03:46:31,23197.0
2025-04-03 03:46:31,23197.55
2025-04-03 03:46:32,23196.55
2025-04-03 03:46:32,23198.2
2025-04-03 03:46:33,23197.25
2025-04-03 03:46:33,23197.75
2025-04-03 03:46:34,23197.4
2025-04-03 03:46:34,23199.6
2025-04-03 03:46:35,23198.05
2025-04-03 03:46:35,23198.35
2025-04-03 03:46:36,23197.8
2025-04-03 03:46:36,23198.85
2025-04-03 03:46:37,23196.9
2025-04-03 03:46:37,23199.35
2025-04-03 03:46:38,23198.85
2025-04-03 03:46:38,23197.55
2025-04-03 03:46:39,23197.05
2025-04-03 03:46:39,23196.3
2025-04-03 03:46:40,23195.9
2025-04-03 03:46:41,23197.6
2025-04-03 03:46:41,23196.4
2025-04-03 03:46:42,23197.95
2025-04-03 03:46:42,23199.55
2025-04-03 03:46:43,23197.7
2025-04-03 03:46:44,23199.9
2025-04-03 03:46:44,23198.35
2025-04-03 03:46:45,23197.8
2025-04-03 03:46:45,23199.4
2025-04-03 03:46:46,23202.6
2025-04-03 03:46:47,23198.4
2025-04-03 03:46:47,23198.85
2025-04-03 03:46:48,23201.25
2025-04-03 03:46:48,23200.45
2025-04-03 03:46:49,23199.55
2025-04-03 03:46:49,23199.1
2025-04-03 03:46:50,23198.95
2025-04-03 03:46:50,23198.0
2025-04-03 03:46:51,23199.5
2025-04-03 03:46:51,23199.8
2025-04-03 03:46:52,23197.25
2025-04-03 03:46:53,23199.85
2025-04-03 03:46:53,23199.45
2025-04-03 03:46:54,23196.9
2025-04-03 03:46:54,23194.25
2025-04-03 03:46:55,23194.6
2025-04-03 03:46:55,23195.0
2025-04-03 03:46:56,23194.25
2025-04-03 03:46:56,23194.0
2025-04-03 03:46:57,23195.0
2025-04-03 03:46:57,23195.6
2025-04-03 03:46:58,23195.45
2025-04-03 03:46:58,23197.75
2025-04-03 03:46:59,23196.45
2025-04-03 03:46:59,23194.15
2025-04-03 03:47:00,23194.5
2025-04-03 03:47:00,23193.05
2025-04-03 03:47:01,23193.3
2025-04-03 03:47:01,23194.55
2025-04-03 03:47:02,23191.4
2025-04-03 03:47:03,23193.35
2025-04-03 03:47:03,23193.95
2025-04-03 03:47:04,23193.3
2025-04-03 03:47:04,23193.95
2025-04-03 03:47:05,23196.75
2025-04-03 03:47:05,23194.35
2025-04-03 03:47:06,23196.1
2025-04-03 03:47:06,23195.9
2025-04-03 03:47:07,23197.2
2025-04-03 03:47:07,23196.15
2025-04-03 03:47:08,23196.0
2025-04-03 03:47:09,23197.8
2025-04-03 03:47:09,23198.2
2025-04-03 03:47:10,23198.65
2025-04-03 03:47:10,23199.7
2025-04-03 03:47:11,23198.2
2025-04-03 03:47:11,23197.35
2025-04-03 03:47:12,23196.9
2025-04-03 03:47:12,23195.05
2025-04-03 03:47:13,23195.4
2025-04-03 03:47:13,23197.6
2025-04-03 03:47:14,23199.25
2025-04-03 03:47:14,23197.5
2025-04-03 03:47:15,23198.05
2025-04-03 03:47:15,23197.5
2025-04-03 03:47:16,23199.95
2025-04-03 03:47:16,23198.75
2025-04-03 03:47:17,23199.1
2025-04-03 03:47:18,23199.95
2025-04-03 03:47:18,23199.75
2025-04-03 03:47:19,23202.25
2025-04-03 03:47:20,23203.25
2025-04-03 03:47:20,23201.6
2025-04-03 03:47:21,23203.15
2025-04-03 03:47:21,23202.55
2025-04-03 03:47:22,23204.2
2025-04-03 03:47:22,23202.95
2025-04-03 03:47:23,23205.1
2025-04-03 03:47:23,23206.75
2025-04-03 03:47:24,23207.5
2025-04-03 03:47:24,23208.4
2025-04-03 03:47:25,23210.25
2025-04-03 03:47:26,23206.1
2025-04-03 03:47:26,23208.05
2025-04-03 03:47:27,23208.35
2025-04-03 03:47:27,23207.3
2025-04-03 03:47:28,23205.9
2025-04-03 03:47:28,23208.0
2025-04-03 03:47:29,23208.35
2025-04-03 03:47:29,23209.65
2025-04-03 03:47:30,23209.1
2025-04-03 03:47:30,23212.1
2025-04-03 03:47:31,23211.35
2025-04-03 03:47:32,23211.7
2025-04-03 03:47:33,23211.45
2025-04-03 03:47:33,23209.85
2025-04-03 03:47:34,23209.75
2025-04-03 03:47:34,23210.0
2025-04-03 03:47:35,23209.3
2025-04-03 03:47:35,23208.8
2025-04-03 03:47:36,23209.0
2025-04-03 03:47:36,23211.1
2025-04-03 03:47:37,23212.1
2025-04-03 03:47:37,23211.2
2025-04-03 03:47:38,23209.8
2025-04-03 03:47:38,23212.85
2025-04-03 03:47:39,23213.9
2025-04-03 03:47:39,23213.55
2025-04-03 03:47:40,23212.95
2025-04-03 03:47:40,23213.2
2025-04-03 03:47:41,23213.0
2025-04-03 03:47:42,23214.25
2025-04-03 03:47:42,23214.0
2025-04-03 03:47:43,23213.25
2025-04-03 03:47:43,23213.7
2025-04-03 03:47:44,23214.55
2025-04-03 03:47:44,23213.65
2025-04-03 03:47:45,23217.65
2025-04-03 03:47:45,23217.65
2025-04-03 03:47:46,23215.4
2025-04-03 03:47:46,23213.95
2025-04-03 03:47:47,23215.45
2025-04-03 03:47:48,23215.5
2025-04-03 03:47:48,23213.85
2025-04-03 03:47:49,23213.15
2025-04-03 03:47:49,23212.4
2025-04-03 03:47:50,23214.65
2025-04-03 03:47:50,23215.65
2025-04-03 03:47:51,23215.4
2025-04-03 03:47:51,23217.15
2025-04-03 03:47:52,23218.0
2025-04-03 03:47:52,23219.4
2025-04-03 03:47:53,23220.9
2025-04-03 03:47:53,23220.5
2025-04-03 03:47:54,23220.65
2025-04-03 03:47:54,23221.05
2025-04-03 03:47:55,23219.75
2025-04-03 03:47:55,23217.8
2025-04-03 03:47:56,23218.35
2025-04-03 03:47:56,23217.65
2025-04-03 03:47:57,23216.3
2025-04-03 03:47:57,23217.55
2025-04-03 03:47:58,23216.2
2025-04-03 03:47:59,23215.65
